Sales,Month,AgeInMonths,ProfileInMonths,Subscribed,NumPrevOrders,AvgSpend,POSR,OPR,Online,Discount,ShippingOption,Platform,Payment,Ad_1,Ad_2,Ad_3,SocialMedia,ShippingPayment,Category,DayOfWeek,Province
714,December,445,31,,27,445.75,5,0.89,66,6,Express,Computer,Credit Card,No,Yes,No,,Free,electronics,Monday,GP
715.44,October,470,13,,11,414.19,2.2,0.62,38,31,Express,Computer,Credit Card,No,Yes,Yes,,Free,clothing,Monday,GP
1051.41,December,380,18,,12,1350.87,4.9,0.59,52,0,Premium,Computer,EFT,No,Yes,No,,Free,household,Friday,GP
1029.68,March,347,34,,23,1123.02,4.3,0.81,46,0,Express,Computer,Credit Card,No,Yes,No,,Free,groceries,Monday,GP
624.57,July,520,15,,11,383.92,1.4,0.77,48,0,Standard,Computer,Credit Card,No,No,No,,Free,groceries,Monday,LP
688.14,April,431,39,,29,522.94,5.7,0.5,38,0,Express,Computer,Credit Card,Yes,Yes,No,Instagram,Free,household,Sunday,WC
847.71,November,451,20,,6,688.93,7.8,0.91,67,0,Premium,Computer,Credit Card,No,Yes,No,,Free,electronics,Monday,KZN
1182.73,March,521,31,,25,721.01,2,0.66,37,14,Express,Computer,Credit Card,Yes,No,Yes,Facebook,Free,electronics,Friday,NC
922.81,November,394,20,,11,1360.84,3.3,0.76,53,0,Express,Computer,PayPal,Yes,No,Yes,Twitter,Free,electronics,Friday,WC
698.33,May,444,25,,32,453.26,5.6,1,19,7,Express,Computer,Credit Card,Yes,No,Yes,Twitter,Free,clothing,Monday,MP
1401.55,May,527,0,,0,957.25,5.8,0,59,0,Premium,Computer,Credit Card,No,Yes,No,,Free,clothing,Monday,NW
738.7,May,404,33,,29,658.72,4.2,0.66,31,0,Standard,Computer,Credit Card,No,No,Yes,,Free,clothing,Monday,KZN
1210.35,February,363,60,Daily,47,1028.71,7.8,0.52,61,0,Standard,Computer,EFT,Yes,Yes,No,Instagram,Free,groceries,Sunday,FS
1301.06,November,536,15,,12,813.48,6.6,0.84,28,0,Express,Computer,Credit Card,No,Yes,No,,Free,clothing,Tuesday,WC
1047.3,February,380,63,,54,798.44,3.3,0.55,38,0,Premium,Computer,Credit Card,Yes,No,Yes,Twitter,Free,clothing,Monday,WC
724.13,May,507,6,,9,1040.47,6,0.83,24,0,Express,Computer,PayPal,No,No,Yes,,Free,household,Friday,GP
1001.34,March,391,13,,11,854.27,0,0.73,38,0,Express,Computer,Credit Card,Yes,Yes,Yes,Twitter,Free,household,Saturday,FS
873.77,November,456,64,Daily,43,811.22,6.9,0.67,34,0,Standard,Computer,Credit Card,No,Yes,No,,Free,electronics,Thursday,GP
768.78,October,462,40,Daily,28,827.59,4.1,0.62,53,0,Express,Computer,Credit Card,No,Yes,No,,Free,electronics,Sunday,NW
1101.72,May,543,26,Weekly,22,751.34,1.5,0.77,72,0,Premium,Computer,Credit Card,Yes,No,Yes,Facebook,Free,clothing,Wednesday,GP
689.53,May,416,45,Weekly,45,521.47,1.7,0.79,35,0,Express,Computer,Credit Card,No,Yes,No,,Free,clothing,Tuesday,NW
673.4,January,405,16,Monthly,11,675.14,4.2,0.94,38,16,Express,Android,Account Credit,No,No,Yes,,Free,groceries,Friday,GP
1349.83,November,344,69,,43,1001.16,5.1,0.6,41,0,Standard,Computer,EFT,No,Yes,No,,Free,groceries,Sunday,MP
672.12,November,413,15,,10,574.51,6.8,0.74,89,0,Standard,Android,EFT,No,No,Yes,,Free,clothing,Sunday,WC
1109.27,May,527,56,,47,677.8,2.8,0.76,61,0,Standard,Computer,Credit Card,Yes,No,Yes,Twitter,Free,clothing,Sunday,GP
1173.7,April,599,17,Weekly,8,728.32,1,0.67,69,0,Premium,iOS,Credit Card,No,No,No,,Free,electronics,Sunday,EC
1071.42,August,504,21,,32,672.81,7.9,0.61,63,30,Standard,Computer,Credit Card,No,Yes,Yes,,Free,household,Saturday,GP
638.18,May,487,22,,24,784.24,3.4,0.84,15,0,Standard,Android,Credit Card,No,No,Yes,,Free,household,Saturday,WC
495.73,August,433,16,,8,501.85,7.8,0.99,35,0,Premium,Computer,Credit Card,No,No,No,,Paid,books,Sunday,WC
707.78,April,417,29,Monthly,30,513.84,3.8,0.9,57,0,Standard,Computer,PayPal,No,No,Yes,,Free,household,Saturday,MP
1203.85,January,351,38,Monthly,32,1137.66,4.7,0.57,45,0,Standard,iOS,Account Credit,No,Yes,No,,Free,household,Friday,GP
756.15,September,399,68,,35,420.86,7.6,0.66,36,15,Express,Computer,EFT,No,Yes,No,,Free,clothing,Tuesday,GP
615.05,July,414,5,,12,414.08,3.1,0.79,48,0,Express,Computer,EFT,No,No,Yes,,Free,electronics,Friday,GP
868.36,November,548,39,,42,642.85,2.9,0.65,25,0,Express,Computer,Credit Card,No,No,Yes,,Free,electronics,Thursday,WC
1116.78,September,392,25,,30,724.89,6.7,0.5,46,0,Premium,iOS,EFT,Yes,Yes,No,Facebook,Free,household,Sunday,WC
1060.17,March,422,29,,19,646.35,2.4,0.92,19,0,Standard,Computer,Credit Card,No,Yes,Yes,,Free,electronics,Saturday,NW
759.63,June,457,21,,24,482.02,4.7,0.73,40,5,Express,Computer,EFT,No,Yes,No,,Free,household,Sunday,GP
1031.93,September,396,20,,19,672.16,6.5,0.55,44,0,Express,Computer,Account Credit,No,Yes,Yes,,Free,electronics,Wednesday,WC
784.1,December,409,36,,31,650.89,5,0.63,42,0,Standard,Computer,Credit Card,No,Yes,No,,Free,clothing,Wednesday,FS
634.42,January,379,42,,59,426.92,6.6,0.61,70,0,Premium,iOS,Credit Card,Yes,No,No,Instagram,Free,groceries,Monday,NW
1050.11,August,533,0,,0,667.85,7.5,0,48,0,Premium,Computer,Credit Card,No,Yes,No,,Free,electronics,Sunday,GP
1608.9,December,513,60,Daily,40,971.73,4.3,0.89,36,0,Premium,iOS,Account Credit,No,Yes,Yes,,Free,clothing,Thursday,FS
2342.75,November,562,31,,32,1326.09,6.6,0.65,47,0,Premium,Android,Credit Card,No,Yes,Yes,,Free,electronics,Thursday,MP
761.63,April,441,30,,35,443.38,5.6,0.82,48,0,Standard,Computer,Credit Card,No,Yes,No,,Free,household,Sunday,MP
794.61,August,490,34,,32,686.78,0.8,0.63,51,0,Premium,Computer,EFT,Yes,No,Yes,Facebook,Free,groceries,Sunday,WC
853.69,December,452,34,,33,604.62,2,0.68,44,34,Standard,Computer,Credit Card,No,Yes,Yes,,Free,electronics,Saturday,GP
918.23,August,549,12,,10,809.25,4.8,0.9,29,0,Standard,iOS,Credit Card,No,Yes,No,,Free,groceries,Sunday,FS
631.76,August,402,40,,26,560.49,6.7,0.66,25,0,Premium,Computer,EFT,No,No,No,,Free,electronics,Tuesday,GP
739.51,July,449,43,Daily,54,471.36,6.6,0.7,63,0,Premium,Computer,Credit Card,No,Yes,No,,Free,household,Sunday,NW
642.02,April,387,33,Monthly,28,513.41,4.5,0.61,18,38,Standard,iOS,Credit Card,No,No,Yes,,Free,electronics,Wednesday,FS
1115.89,February,446,35,Monthly,29,942.87,5.1,0.6,69,0,Express,iOS,Credit Card,Yes,Yes,Yes,Facebook,Free,household,Saturday,WC
1260.21,December,366,62,,53,680.28,0.5,0.61,30,0,Premium,iOS,Credit Card,Yes,No,Yes,Instagram,Free,clothing,Saturday,WC
653.94,January,458,25,Monthly,31,488.25,4.9,0.8,85,0,Express,Computer,Credit Card,No,Yes,No,,Free,groceries,Sunday,MP
665.93,July,513,9,,7,564.94,4,0.8,41,0,Premium,Computer,EFT,No,No,Yes,,Free,electronics,Friday,NC
1637.15,October,556,0,,0,977.72,6.4,0,52,0,Standard,Computer,Credit Card,No,Yes,Yes,,Free,electronics,Wednesday,NC
1065.35,October,377,5,,8,656.3,7.7,0.8,89,0,Express,iOS,Credit Card,No,Yes,Yes,,Free,electronics,Tuesday,MP
720.52,July,389,28,,30,469.46,3.1,0.67,44,0,Express,Computer,Account Credit,Yes,No,No,Twitter,Free,electronics,Saturday,WC
738.1,October,400,10,,8,564.86,6.4,0.6,51,0,Standard,Computer,Credit Card,No,No,Yes,,Free,clothing,Wednesday,FS
1470.36,July,533,24,,28,920.07,7.2,0.62,69,22,Standard,Android,EFT,No,Yes,Yes,,Free,electronics,Monday,GP
1234.95,December,527,54,Daily,55,862.39,4.6,0.69,37,0,Standard,Computer,EFT,Yes,Yes,No,Facebook,Free,electronics,Monday,WC
1500.81,May,448,20,,6,1240.01,7.1,0.51,53,0,Premium,Android,Credit Card,Yes,Yes,Yes,Twitter,Free,clothing,Wednesday,FS
612.23,June,416,11,,9,499.23,4.4,0.94,58,0,Standard,Computer,Credit Card,No,No,Yes,,Free,clothing,Saturday,WC
1668.7,December,574,0,,0,998.75,3,0,42,0,Standard,Computer,Credit Card,No,Yes,No,,Free,electronics,Monday,NW
1266.66,April,365,36,Monthly,27,988.49,5.9,0.86,86,0,Premium,Computer,Credit Card,No,Yes,Yes,,Free,electronics,Thursday,GP
820.34,February,461,64,,46,1115.77,6.8,0.81,45,0,Express,Computer,Credit Card,Yes,Yes,No,Facebook,Free,clothing,Thursday,FS
1215.39,May,396,33,,29,808.75,7.5,0.72,66,0,Premium,Computer,PayPal,No,Yes,Yes,,Free,clothing,Thursday,GP
886.27,August,418,12,,10,702.44,7.7,0.69,56,0,Standard,Computer,Credit Card,Yes,No,Yes,Instagram,Free,electronics,Sunday,WC
1006.86,October,368,23,Daily,22,651.93,4.6,0.98,49,0,Standard,Computer,Credit Card,Yes,Yes,No,Instagram,Free,books,Friday,GP
637.19,October,454,21,,31,559.01,4.5,0.9,54,0,Premium,Computer,EFT,Yes,Yes,No,Facebook,Free,groceries,Sunday,WC
808.3,December,422,25,,38,567.98,1.1,0.86,68,0,Standard,Computer,Credit Card,Yes,No,Yes,Instagram,Free,books,Sunday,NC
839.8,November,415,49,Weekly,56,911.43,1.1,0.68,37,0,Standard,Computer,Credit Card,No,No,Yes,,Free,electronics,Tuesday,GP
928.17,November,363,27,,29,845.54,2.8,0.85,56,0,Standard,Computer,Credit Card,No,Yes,Yes,,Free,electronics,Friday,MP
876.8,December,458,7,,18,675.85,6.2,0.63,24,0,Express,Computer,Credit Card,No,No,Yes,,Free,groceries,Monday,WC
640.52,November,412,53,Weekly,38,501.87,1.2,0.66,87,0,Premium,Computer,Credit Card,No,No,No,,Free,groceries,Sunday,WC
700,February,374,17,,13,735.33,0.8,0.81,73,0,Express,Android,Credit Card,Yes,Yes,No,Facebook,Free,clothing,Saturday,MP
800.71,July,407,38,,27,696.71,1.6,1,34,29,Standard,Computer,EFT,Yes,No,Yes,Instagram,Free,electronics,Tuesday,GP
753.55,May,429,0,,0,1150.05,3.9,0,66,0,Standard,Computer,Credit Card,No,No,Yes,,Free,groceries,Monday,NW
788.19,December,385,20,,18,866.28,1.2,0.63,50,0,Standard,Computer,Credit Card,No,Yes,Yes,,Free,household,Saturday,NW
588.75,December,386,26,,34,592.71,0.2,0.86,86,0,Standard,Android,EFT,No,No,No,,Free,household,Friday,NW
1455.31,October,491,2,,16,825.47,7.6,0.5,41,0,Standard,iOS,Credit Card,No,Yes,Yes,,Free,electronics,Friday,MP
1098.69,October,543,0,,0,989.76,3.5,0,45,0,Standard,Computer,Credit Card,No,No,Yes,,Free,electronics,Tuesday,KZN
507.84,October,446,25,,30,349.5,3.2,0.87,59,0,Express,iOS,Credit Card,Yes,No,No,Twitter,Paid,books,Friday,NC
948.93,December,396,39,,31,562.03,4,0.75,20,0,Premium,Computer,Credit Card,No,Yes,No,,Free,electronics,Monday,KZN
1656.09,April,555,0,,0,993.7,6.7,0,55,0,Standard,iOS,EFT,No,Yes,No,,Free,electronics,Saturday,KZN
564.56,November,436,50,Monthly,45,386.68,3.5,0.91,69,0,Premium,Computer,Credit Card,No,No,Yes,,Free,books,Sunday,GP
1275.78,November,541,0,,0,980.47,1,0,34,0,Standard,Computer,Credit Card,No,No,Yes,,Free,clothing,Monday,GP
996.86,January,526,21,,34,557.37,3.2,0.78,38,0,Express,Computer,Credit Card,Yes,No,Yes,Instagram,Free,electronics,Tuesday,WC
1859.49,April,548,49,Weekly,50,1358.78,2,0.53,40,40,Standard,Computer,Credit Card,Yes,No,Yes,Twitter,Free,electronics,Saturday,MP
604.17,January,421,13,,14,722.32,1,0.68,68,0,Standard,Computer,EFT,Yes,No,No,Twitter,Free,books,Saturday,WC
838.82,August,341,14,,13,548.05,4,0.76,42,0,Express,Computer,EFT,No,No,Yes,,Free,electronics,Thursday,MP
919.67,October,458,41,,48,739.51,0.8,0.58,34,0,Standard,Computer,Credit Card,No,Yes,Yes,,Free,books,Thursday,GP
985.29,December,442,55,,45,584.11,7,0.93,29,0,Standard,Computer,Credit Card,No,Yes,Yes,,Free,clothing,Thursday,NC
850.82,February,437,45,,48,474.19,1.7,0.51,43,0,Express,Computer,Credit Card,No,Yes,No,,Free,groceries,Sunday,WC
759.02,February,471,48,,47,479.82,3.7,0.99,59,0,Express,Computer,Credit Card,Yes,No,Yes,Twitter,Free,clothing,Wednesday,NC
943.94,July,433,18,,16,763.65,7.4,0.79,37,8,Standard,Computer,Credit Card,Yes,No,Yes,Facebook,Free,electronics,Thursday,GP
1134.93,November,371,41,,48,1109.21,6.9,0.71,42,29,Premium,Computer,Credit Card,No,Yes,No,,Free,clothing,Monday,FS
599.06,November,473,23,,33,511.16,3.8,0.68,23,0,Standard,iOS,PayPal,No,No,Yes,,Free,groceries,Monday,WC
762.05,July,438,47,Weekly,53,685.56,3.8,0.73,46,0,Express,Computer,Credit Card,Yes,No,Yes,Twitter,Free,household,Sunday,MP
736.67,December,444,21,,30,508.62,7.2,0.64,28,0,Standard,Computer,EFT,No,No,No,,Free,electronics,Monday,MP
914.79,January,379,26,Daily,25,858.62,5.3,0.56,60,0,Standard,Computer,PayPal,No,Yes,No,,Free,groceries,Sunday,GP
1019.79,October,483,28,Monthly,35,579.81,4,0.89,65,0,Premium,Computer,Credit Card,No,Yes,Yes,,Free,electronics,Monday,NW
1098.3,October,506,39,,30,596.81,7.9,0.82,54,0,Premium,Computer,Credit Card,No,Yes,Yes,,Free,electronics,Saturday,WC
769.09,January,407,24,,24,885.83,1.3,0.58,46,0,Express,Computer,Credit Card,No,Yes,No,,Free,groceries,Sunday,MP
1146.77,December,510,0,,0,647.06,6.7,0,39,0,Premium,iOS,EFT,No,Yes,No,,Free,household,Saturday,GP
1017.24,November,508,32,,29,686.4,6.4,0.78,51,41,Standard,Computer,Credit Card,No,Yes,Yes,,Free,groceries,Sunday,GP
1153.34,November,545,14,,12,781.75,7.2,0.64,39,0,Express,Computer,Credit Card,No,No,Yes,,Free,clothing,Friday,GP
989.87,May,474,51,,53,905.07,0.3,0.67,57,0,Express,Computer,Credit Card,Yes,No,Yes,Twitter,Free,clothing,Wednesday,NW
706.22,February,429,23,,35,474.53,6.5,0.92,42,18,Express,Computer,Account Credit,No,Yes,No,,Free,clothing,Tuesday,GP
1459.87,October,351,10,,8,808.56,7.7,0.6,51,0,Standard,iOS,Credit Card,No,Yes,Yes,,Free,electronics,Sunday,WC
995.18,August,526,38,Monthly,38,609.73,3.2,0.76,48,0,Standard,Computer,Credit Card,No,Yes,Yes,,Free,groceries,Friday,EC
1166.2,December,369,0,,0,705.86,5.4,0,46,40,Express,Computer,EFT,No,Yes,Yes,,Free,books,Friday,GP
875.73,July,481,45,Monthly,44,591.31,4.5,0.73,36,18,Express,Computer,Credit Card,No,Yes,Yes,,Free,groceries,Monday,MP
707.29,August,415,59,,50,551.4,5.6,0.9,91,0,Standard,Android,Credit Card,No,Yes,No,,Free,groceries,Sunday,WC
755.17,October,428,18,,12,914.35,5.5,0.6,54,0,Standard,Computer,Credit Card,Yes,Yes,No,Instagram,Free,books,Monday,EC
652.97,November,436,37,,24,546.93,6,0.71,43,0,Express,Computer,EFT,Yes,Yes,No,Facebook,Free,clothing,Saturday,GP
1130.22,May,531,11,,12,1054.11,7.2,0.79,36,0,Standard,Computer,PayPal,No,Yes,No,,Free,household,Friday,GP
980.44,November,412,23,Monthly,43,702.11,4.6,0.52,44,0,Standard,Computer,Credit Card,No,Yes,Yes,,Free,clothing,Sunday,GP
1326.88,September,537,23,,21,750.92,4.8,0.52,34,6,Express,Computer,Credit Card,Yes,No,Yes,Instagram,Free,books,Saturday,NW
884.94,April,419,25,,24,730.64,2.1,0.76,40,0,Premium,Computer,EFT,Yes,No,Yes,Instagram,Free,electronics,Sunday,MP
694.57,April,511,18,,12,658.24,3,0.58,60,0,Standard,Computer,EFT,No,No,Yes,,Free,electronics,Tuesday,WC
674.63,November,452,59,Weekly,44,483.79,3.2,0.82,61,0,Premium,Computer,Account Credit,No,Yes,No,,Free,clothing,Saturday,FS
850.35,November,425,0,,0,508.08,3.6,0,25,0,Premium,Computer,Account Credit,No,No,Yes,,Free,electronics,Tuesday,FS
636.81,February,380,23,,30,561.74,2.9,0.78,55,0,Express,Computer,Account Credit,No,No,Yes,,Free,groceries,Monday,FS
949.99,November,418,38,Weekly,23,603.3,2.8,1,41,0,Express,Computer,Account Credit,No,Yes,Yes,,Free,books,Friday,WC
722.12,July,433,57,,61,518.67,6.3,0.89,41,0,Express,Computer,PayPal,Yes,Yes,No,Twitter,Free,electronics,Friday,NW
543.19,September,428,29,,23,571.55,2.5,0.64,35,0,Express,iOS,EFT,No,No,No,,Paid,books,Monday,GP
1184.76,December,382,26,,31,772.05,4.8,0.61,40,0,Express,iOS,EFT,No,Yes,Yes,,Free,groceries,Sunday,WC
891.2,October,483,8,,9,580.42,5.3,0.7,45,0,Premium,Computer,Credit Card,No,Yes,Yes,,Free,groceries,Monday,NW
904.78,January,362,26,Monthly,38,588.66,3.7,0.76,65,0,Standard,Computer,Credit Card,No,No,Yes,,Free,books,Monday,LP
1498.28,September,346,0,,0,852.76,0.2,0,39,0,Premium,Computer,Credit Card,No,No,Yes,,Free,clothing,Sunday,GP
1097.26,July,531,22,,32,718.09,5.7,0.7,40,0,Express,Android,Credit Card,Yes,Yes,No,Twitter,Free,electronics,Monday,KZN
1317.52,May,361,70,Daily,46,770.27,7.4,0.66,39,0,Standard,Android,Credit Card,Yes,Yes,No,Instagram,Free,clothing,Saturday,KZN
1054.24,August,442,42,,53,713.9,5.3,0.78,43,0,Express,iOS,Credit Card,No,Yes,Yes,,Free,household,Sunday,LP
933.8,November,409,7,,7,486.1,6.7,0.69,49,0,Premium,iOS,Credit Card,No,Yes,Yes,,Free,electronics,Monday,WC
1394.57,May,311,29,,25,858.33,7.7,0.68,81,0,Express,Computer,Credit Card,No,Yes,Yes,,Free,clothing,Wednesday,WC
1509.68,June,327,23,,25,948.15,3,0.96,66,0,Standard,Computer,EFT,No,Yes,Yes,,Free,household,Saturday,NW
1494.57,February,539,16,,7,1173.44,5.1,0.51,67,0,Standard,Computer,Credit Card,No,Yes,No,,Free,clothing,Sunday,WC
924.07,October,501,3,,7,520.17,0,0.65,62,0,Express,iOS,Credit Card,Yes,No,Yes,Facebook,Free,groceries,Wednesday,NW
907.67,December,440,31,,26,539,7.1,0.68,33,7,Express,Computer,Credit Card,No,Yes,Yes,,Free,electronics,Monday,MP
648.65,July,455,43,Daily,54,390.07,6.8,0.78,40,0,Premium,Computer,Account Credit,No,No,No,,Free,books,Sunday,FS
611.2,December,399,21,Monthly,21,480.23,4,0.56,47,0,Premium,Computer,Credit Card,Yes,No,No,Facebook,Free,groceries,Sunday,KZN
511.29,July,429,30,,31,560.02,2.8,0.76,74,0,Premium,Computer,Credit Card,No,No,No,,Paid,books,Saturday,FS
878.44,January,406,23,,24,652.58,6.9,0.56,38,0,Standard,Computer,Credit Card,No,Yes,No,,Free,books,Saturday,LP
839.77,June,355,3,,7,532.32,0.9,0.76,46,0,Express,Computer,Credit Card,No,No,Yes,,Free,household,Monday,FS
689.06,October,422,47,,32,823.05,3,0.86,41,0,Premium,Computer,Credit Card,No,No,Yes,,Free,electronics,Friday,NW
1399.35,May,553,40,,33,1081.1,6.7,0.91,27,0,Premium,Computer,Credit Card,Yes,Yes,No,Instagram,Free,groceries,Wednesday,GP
1724.19,August,330,1,,9,1047.98,6.9,0.68,49,0,Premium,Computer,EFT,No,Yes,No,,Free,electronics,Saturday,WC
819.88,November,529,29,,29,1006.13,1.5,0.69,49,22,Premium,Computer,Credit Card,No,No,No,,Free,electronics,Monday,GP
845.56,May,437,19,,14,707.37,6.2,0.88,34,0,Premium,Computer,EFT,No,Yes,Yes,,Free,groceries,Monday,GP
826.13,November,421,20,,13,550.38,4.9,0.77,49,17,Express,Computer,Credit Card,No,Yes,No,,Free,electronics,Wednesday,GP
898.31,June,441,23,Monthly,28,553.34,4.6,0.73,58,0,Express,iOS,Credit Card,No,Yes,Yes,,Free,clothing,Sunday,GP
668.45,August,480,1,,7,826.81,2.5,0.86,33,0,Standard,iOS,EFT,No,Yes,No,,Free,electronics,Sunday,KZN
504.56,November,455,54,Daily,38,419.03,7,0.84,73,0,Express,Computer,Credit Card,No,No,No,,Paid,books,Friday,KZN
1027.96,July,525,46,,51,557.95,6.2,0.82,35,0,Standard,iOS,Credit Card,No,Yes,No,,Free,electronics,Thursday,GP
820.26,May,522,8,,19,480.66,2.7,0.61,43,39,Premium,Computer,Credit Card,No,Yes,No,,Free,clothing,Friday,WC
583.14,November,496,65,,50,416.29,0.2,0.61,40,0,Express,Computer,Credit Card,Yes,No,No,Twitter,Free,books,Sunday,GP
756.24,October,420,57,Daily,52,773.12,4.5,1,75,0,Express,Computer,EFT,Yes,No,Yes,Instagram,Free,clothing,Wednesday,MP
1325.21,May,352,16,,16,767.05,5.6,0.63,41,0,Express,Computer,Credit Card,No,Yes,No,,Free,clothing,Sunday,WC
639.65,May,501,52,Daily,42,747.56,5.6,0.88,50,0,Express,Android,Credit Card,Yes,No,No,Facebook,Free,clothing,Saturday,MP
915.29,February,387,27,,31,589.33,4.7,0.62,34,0,Premium,Computer,Credit Card,Yes,Yes,No,Facebook,Free,clothing,Thursday,LP
977.83,October,545,24,,27,634.2,7.3,0.71,28,0,Express,Computer,EFT,No,No,Yes,,Free,electronics,Saturday,KZN
1203.13,December,519,18,Daily,11,989.28,6.7,0.61,48,24,Standard,Computer,EFT,No,Yes,Yes,,Free,electronics,Thursday,GP
842.82,November,387,20,,16,888.94,3.9,0.59,48,0,Express,iOS,EFT,No,Yes,Yes,,Free,books,Friday,GP
1396.25,February,421,0,,0,847.05,6.9,0,12,0,Premium,Android,Credit Card,No,Yes,Yes,,Free,clothing,Saturday,EC
721.97,January,498,7,,10,444.77,3.7,1,36,0,Express,Computer,EFT,No,Yes,No,,Free,groceries,Wednesday,LP
1007.07,December,511,24,Daily,27,633.88,7.2,0.6,53,0,Express,Computer,Credit Card,No,Yes,No,,Free,groceries,Sunday,MP
1970.28,November,312,25,,34,1275.95,2,0.78,51,0,Standard,Computer,Credit Card,Yes,No,Yes,Instagram,Free,electronics,Monday,NW
810.03,July,436,35,,34,645.46,4.9,0.52,37,0,Express,Computer,Credit Card,No,Yes,Yes,,Free,books,Saturday,KZN
752.11,December,430,17,Weekly,11,915.07,2.4,0.76,50,0,Standard,Computer,Credit Card,Yes,No,Yes,Instagram,Free,electronics,Sunday,FS
800.13,May,471,47,Weekly,50,454.17,3.1,0.71,62,0,Premium,Computer,Credit Card,Yes,No,Yes,Instagram,Free,household,Friday,FS
815.04,February,435,9,,6,698.35,0.6,0.85,33,42,Express,Computer,EFT,Yes,No,Yes,Instagram,Free,clothing,Saturday,GP
713.99,October,403,2,,9,516.09,6.3,0.66,44,0,Standard,Computer,Account Credit,No,Yes,No,,Free,clothing,Wednesday,WC
993.48,September,367,30,,37,805.25,7.9,0.57,36,0,Express,Computer,EFT,Yes,Yes,No,Facebook,Free,books,Friday,GP
1451.89,September,439,31,,30,1264.99,6.6,0.59,41,0,Express,Computer,Credit Card,Yes,Yes,Yes,Twitter,Free,clothing,Tuesday,KZN
704.02,November,418,64,,51,535.39,0.4,0.68,62,0,Standard,Computer,Credit Card,No,Yes,Yes,,Free,groceries,Sunday,GP
713.27,November,515,24,Monthly,33,532.62,3.2,0.82,72,18,Standard,iOS,Credit Card,No,Yes,No,,Free,clothing,Monday,KZN
691.52,June,453,16,Weekly,12,533.46,2.2,0.55,31,0,Premium,Computer,Credit Card,Yes,No,No,Instagram,Free,household,Friday,MP
656.18,September,411,39,,28,660.06,2.1,0.77,37,0,Express,Android,Credit Card,No,No,Yes,,Free,clothing,Thursday,EC
573.9,September,509,39,Monthly,30,541.77,6,0.56,64,0,Premium,Computer,EFT,Yes,No,No,Instagram,Free,books,Sunday,LP
731.61,August,387,3,Weekly,8,608.22,2.7,0.91,49,0,Standard,Computer,Credit Card,Yes,Yes,No,Facebook,Free,electronics,Thursday,NW
743.06,December,532,3,,13,542.62,7.4,0.92,37,0,Express,Computer,Account Credit,Yes,No,No,Facebook,Free,clothing,Sunday,MP
1216.98,February,533,14,Daily,11,678.87,4.3,0.5,44,0,Standard,Computer,Credit Card,No,Yes,No,,Free,clothing,Thursday,MP
675.13,August,412,37,,34,802.59,0,0.56,17,0,Express,Computer,PayPal,No,No,Yes,,Free,books,Friday,FS
725.07,September,447,38,,24,761.94,5.4,0.9,42,0,Express,Computer,Credit Card,No,Yes,No,,Free,household,Saturday,KZN
586.97,March,492,42,Daily,46,989.65,4.9,0.96,37,0,Express,Computer,PayPal,No,No,Yes,,Free,household,Saturday,FS
1180.94,December,359,44,Daily,42,946.76,6.9,0.53,43,0,Standard,Computer,Credit Card,No,Yes,Yes,,Free,clothing,Wednesday,WC
838.98,December,426,29,,26,729.04,7.4,0.85,50,0,Premium,iOS,EFT,No,Yes,Yes,,Free,clothing,Friday,FS
660.02,May,396,33,,22,477.86,4.2,0.96,56,0,Express,Computer,Credit Card,No,Yes,No,,Free,clothing,Wednesday,GP
799.01,April,404,28,,30,876.76,0.9,0.63,63,0,Express,Computer,Credit Card,Yes,No,No,Facebook,Free,electronics,Sunday,LP
1420.86,March,315,41,Daily,33,1259.78,5.7,0.93,93,0,Express,Computer,Account Credit,No,Yes,Yes,,Free,electronics,Wednesday,KZN
790.93,July,467,3,,16,696.09,1.5,0.72,59,42,Express,Computer,Credit Card,Yes,No,Yes,Instagram,Free,household,Saturday,GP
507.02,November,387,27,,31,612.23,2.3,0.54,46,0,Standard,Computer,EFT,Yes,No,No,Facebook,Paid,books,Saturday,NC
628.47,August,420,33,,28,460.99,6.2,0.86,48,0,Premium,Computer,EFT,No,Yes,No,,Free,household,Saturday,FS
802.96,November,489,9,Monthly,13,490.25,3.9,0.7,66,0,Express,Computer,EFT,No,No,Yes,,Free,groceries,Wednesday,NC
